log_melspec_mean_1,log_melspec_mean_2,log_melspec_mean_3,log_melspec_mean_4,log_melspec_mean_5,log_melspec_mean_6,log_melspec_mean_7,log_melspec_mean_8,log_melspec_mean_9,log_melspec_mean_10,log_melspec_mean_11,log_melspec_mean_12,log_melspec_mean_13,log_melspec_mean_14,log_melspec_mean_15,log_melspec_mean_16,log_melspec_mean_17,log_melspec_mean_18,log_melspec_mean_19,log_melspec_mean_20,log_melspec_mean_21,log_melspec_mean_22,log_melspec_mean_23,log_melspec_mean_24,log_melspec_mean_25,log_melspec_mean_26,log_melspec_mean_27,log_melspec_mean_28,log_melspec_mean_29,log_melspec_mean_30,log_melspec_mean_31,log_melspec_mean_32,log_melspec_mean_33,log_melspec_mean_34,log_melspec_mean_35,log_melspec_mean_36,log_melspec_mean_37,log_melspec_mean_38,log_melspec_mean_39,log_melspec_mean_40,log_melspec_mean_41,log_melspec_mean_42,log_melspec_mean_43,log_melspec_mean_44,log_melspec_mean_45,log_melspec_mean_46,log_melspec_mean_47,log_melspec_mean_48,log_melspec_mean_49,log_melspec_mean_50,log_melspec_mean_51,log_melspec_mean_52,log_melspec_mean_53,log_melspec_mean_54,log_melspec_mean_55,log_melspec_mean_56,log_melspec_mean_57,log_melspec_mean_58,log_melspec_mean_59,log_melspec_mean_60,log_melspec_mean_61,log_melspec_mean_62,log_melspec_mean_63,log_melspec_mean_64,log_melspec_std_1,log_melspec_std_2,log_melspec_std_3,log_melspec_std_4,log_melspec_std_5,log_melspec_std_6,log_melspec_std_7,log_melspec_std_8,log_melspec_std_9,log_melspec_std_10,log_melspec_std_11,log_melspec_std_12,log_melspec_std_13,log_melspec_std_14,log_melspec_std_15,log_melspec_std_16,log_melspec_std_17,log_melspec_std_18,log_melspec_std_19,log_melspec_std_20,log_melspec_std_21,log_melspec_std_22,log_melspec_std_23,log_melspec_std_24,log_melspec_std_25,log_melspec_std_26,log_melspec_std_27,log_melspec_std_28,log_melspec_std_29,log_melspec_std_30,log_melspec_std_31,log_melspec_std_32,log_melspec_std_33,log_melspec_std_34,log_melspec_std_35,log_melspec_std_36,log_melspec_std_37,log_melspec_std_38,log_melspec_std_39,log_melspec_std_40,log_melspec_std_41,log_melspec_std_42,log_melspec_std_43,log_melspec_std_44,log_melspec_std_45,log_melspec_std_46,log_melspec_std_47,log_melspec_std_48,log_melspec_std_49,log_melspec_std_50,log_melspec_std_51,log_melspec_std_52,log_melspec_std_53,log_melspec_std_54,log_melspec_std_55,log_melspec_std_56,log_melspec_std_57,log_melspec_std_58,log_melspec_std_59,log_melspec_std_60,log_melspec_std_61,log_melspec_std_62,log_melspec_std_63,log_melspec_std_64,loudness_slidingwindow_mean,loudness_slidingwindow_std
-11.35855,-36.611935,-42.07611,-44.789013,-46.96013,-47.128975,-49.03148,-51.01935,-52.73929,-53.689835,-53.98702,-55.130333,-56.27538,-56.886192,-55.695217,-55.688496,-56.111183,-57.77815,-57.61327,-58.17341,-57.7727,-56.915634,-56.022137,-55.732708,-55.121193,-55.772465,-59.2041,-60.067173,-60.06141,-60.768055,-61.462097,-63.13958,-64.39201,-64.172134,-62.335056,-63.331524,-70.73101,-79.86465,-79.875824,-79.8835,-79.890114,-79.89606,-79.90153,-79.90662,-79.91137,-79.91584,-79.920044,-79.924,-79.927704,-79.93118,-79.934425,-79.93744,-79.94024,-79.94281,-79.945175,-79.94733,-79.949265,-79.951,-79.95253,-79.95385,-79.95496,-79.955864,-79.956535,-79.95696,15.699363,10.261563,9.107008,7.9524217,7.6895943,7.81756,7.513648,7.3500934,7.437133,7.092422,6.9273157,6.5861173,6.904131,6.999017,6.8756423,7.0629144,6.8820653,6.5652995,6.4719515,6.643265,7.4946036,7.6740413,7.9205184,8.3334875,8.525811,8.913224,8.077458,7.9161024,7.9668164,7.0270033,6.9789095,7.4621367,6.714412,6.45238,7.459747,7.8347206,6.4012012,1.928473,1.7692467,1.6598957,1.5656562,1.4809841,1.403082,1.3305675,1.2627532,1.1990571,1.1391633,1.0828588,1.0300721,0.9805327,0.93433374,0.89133674,0.85149634,0.8147945,0.78112394,0.7505094,0.72285,0.6981448,0.6763719,0.65752643,0.6416517,0.62883973,0.61925477,0.61319727,-27.82062549653032,1.4965399881733952
-13.660792,-16.744093,-18.756104,-20.223448,-21.843664,-22.498253,-23.127285,-23.29489,-24.288746,-24.33296,-24.34486,-24.166237,-25.634739,-26.657684,-26.595772,-27.034254,-27.969282,-28.025133,-27.863285,-28.534208,-29.07963,-29.513296,-29.969446,-30.333244,-30.17011,-29.999222,-29.4136,-29.773872,-29.20849,-28.75911,-29.695774,-32.251446,-32.394188,-32.07004,-32.075935,-34.14817,-44.623104,-79.87317,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,7.9703956,8.146763,7.964068,8.331979,8.383667,8.30962,8.374398,8.627398,8.543362,8.521804,8.872926,9.4265375,8.643604,8.267315,8.14681,7.8869095,7.7320523,8.397436,8.535967,8.60611,8.24421,7.998829,8.038286,7.8422523,7.91496,8.373517,8.980771,8.5964775,9.429973,10.032077,9.355368,7.743988,7.575948,7.788944,7.8588405,7.708917,6.069591,1.04934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.541508183541428,3.6825694436784957
-12.819775,-34.56822,-41.17707,-44.05453,-43.225147,-45.118515,-46.242435,-49.338303,-50.44137,-49.197784,-49.92975,-50.63086,-51.127422,-51.0338,-51.449116,-50.85878,-50.85402,-52.993958,-52.921597,-53.545753,-53.399853,-54.090485,-54.07274,-56.521984,-56.988247,-58.377426,-60.36694,-62.183086,-61.951607,-62.88893,-62.34771,-62.5968,-62.64258,-64.063705,-64.73811,-65.19052,-73.057396,-79.891685,-79.945114,-79.95099,-79.95609,-79.96072,-79.96499,-79.969,-79.97277,-79.97633,-79.979706,-79.98289,-79.98589,-79.98873,-79.991394,-79.99388,-79.9962,-79.99835,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,13.489758,8.951893,8.131049,7.721823,8.075241,7.9296036,7.63735,7.688624,7.038537,6.8291535,6.7148376,6.5287523,6.3350286,6.1181717,6.0270705,6.5620522,6.7697563,5.785499,5.9239316,6.00309,6.6550317,7.252514,7.2118664,6.1938176,6.627059,6.915481,7.452632,7.1188564,7.0092278,7.149312,7.0424237,7.6639447,7.0887794,6.483895,6.718331,6.1308465,6.53684,1.1210748,0.8917692,0.79634666,0.71338314,0.63830274,0.568774,0.5036546,0.44239864,0.38452289,0.32978833,0.27803168,0.2292127,0.18314011,0.13991867,0.099448256,0.061733566,0.02679191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.922483759642105,1.993253407267213
-10.1259775,-28.452244,-31.701357,-35.126095,-37.2021,-36.164116,-40.43057,-42.26846,-45.435265,-46.948994,-47.985477,-48.242783,-48.37973,-49.07635,-50.453854,-48.557396,-49.51348,-50.68059,-50.9119,-50.678806,-50.195377,-48.960003,-49.912567,-51.17585,-52.573616,-52.375103,-51.687252,-51.812614,-51.85059,-54.04442,-56.215355,-56.23256,-55.33279,-54.359722,-54.462097,-55.568615,-62.978405,-79.79778,-79.888435,-79.89828,-79.90656,-79.91389,-79.92054,-79.92667,-79.93234,-79.93762,-79.94255,-79.947136,-79.95141,-79.95539,-79.95907,-79.96248,-79.965614,-79.96848,-79.97059,-79.97177,-79.97283,-79.97378,-79.9746,-79.97532,-79.97592,-79.9764,-79.97676,-79.97698,12.2050905,10.619978,10.279189,9.241222,8.542169,8.334966,8.223101,7.740577,6.99775,6.469185,6.41295,6.568691,6.3576155,6.41903,6.493674,6.3877745,6.1904125,6.68116,6.1444664,6.766411,7.5138392,7.5447383,7.480665,7.104613,6.9139686,7.5935936,7.9872923,8.065316,7.7932434,7.659816,6.588133,6.8547077,7.4274354,7.7259293,7.794691,7.192695,6.3366194,1.7494626,1.4951892,1.372654,1.2701211,1.1801881,1.0992289,1.0254421,0.9578986,0.8958545,0.83888817,0.7866933,0.7391212,0.69582593,0.65679955,0.62180305,0.59066856,0.5632263,0.53910667,0.5174413,0.49797156,0.48066926,0.4654892,0.45240855,0.44143185,0.43259522,0.42600113,0.4218422,-28.131226491906528,2.5714461275691605
-23.905752,-29.011086,-30.982656,-31.999798,-34.57659,-36.500973,-37.404476,-38.449394,-39.284885,-40.065426,-40.834526,-41.624527,-42.33822,-42.87647,-43.36395,-43.840446,-43.582825,-43.564987,-44.17633,-44.340725,-43.891994,-44.752357,-45.420315,-45.940342,-46.30752,-47.07346,-47.806923,-48.752987,-49.410202,-49.765457,-50.644573,-52.012814,-52.387123,-53.619152,-54.968193,-56.905617,-64.83115,-79.74231,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,16.549631,16.890514,16.095778,15.159991,15.450503,15.496842,15.175324,14.869992,14.613747,14.011805,13.724174,13.889383,13.738406,13.468586,13.75033,13.304327,13.311537,12.721726,12.120028,13.147588,14.618542,15.312786,15.363465,14.985874,15.33482,15.3271885,15.781552,15.253687,14.650707,14.98261,14.809422,14.439746,13.925204,13.40592,13.073948,12.652249,10.359203,1.28023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.11986502678631,5.908708813192541
-16.918121,-17.670622,-20.80221,-23.115963,-24.385122,-25.157837,-26.040257,-26.76189,-27.424227,-27.990911,-28.575832,-29.06863,-29.366356,-29.777536,-30.329592,-30.612162,-30.830124,-31.02642,-31.130796,-31.508106,-32.129345,-32.23318,-32.50986,-32.897514,-33.065662,-33.47139,-33.896645,-33.91925,-34.201263,-34.558052,-34.828365,-34.9697,-35.360447,-35.68675,-36.043236,-37.3224,-45.334606,-71.96165,-79.99386,-79.996315,-79.99843,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,12.554536,12.320345,11.502809,10.903019,10.700101,10.5949335,10.404392,10.260206,10.117034,9.99615,9.853596,9.750328,9.770802,9.722586,9.589559,9.5954,9.5422,9.3762865,9.353742,9.433808,9.308078,9.182635,9.1143675,9.090743,9.042945,8.959709,8.916541,8.8816805,8.833722,8.739796,8.68332,8.625863,8.5839815,8.548564,8.456394,8.242406,6.8586335,2.8294256,0.15649743,0.09399927,0.039978076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.846948048486293,1.066255388155705
-12.982609,-13.155136,-16.80396,-17.851694,-19.152353,-20.874592,-21.247398,-21.876455,-21.379019,-23.142477,-24.2756,-23.397472,-24.402668,-23.567295,-24.998371,-26.120619,-26.939396,-26.925503,-27.501204,-27.367493,-27.150867,-27.162045,-27.721205,-27.995777,-27.56626,-27.590677,-28.853273,-29.570383,-30.155855,-30.55481,-30.779547,-30.923525,-31.03842,-31.293127,-31.677507,-33.414257,-43.45027,-79.81037,-79.99436,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,7.288297,7.9119525,7.5401616,7.7925835,7.6585116,7.5833583,7.633679,7.7683406,7.912993,7.459018,7.2000117,7.1957564,7.153918,7.366548,6.967379,6.7845473,6.821693,6.8903675,6.750163,6.7133446,6.751438,6.918142,6.9232807,6.762284,7.019891,7.118945,6.564452,6.364733,6.4574223,6.2367096,6.0703516,6.201402,6.1118894,6.1554527,6.1825256,6.2999177,5.2755957,1.0436281,0.15091343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.846948048486293,1.066255388155705
-19.404316,-38.291977,-43.801235,-48.31762,-52.183,-54.82675,-58.251858,-59.916748,-61.299866,-63.056282,-62.740097,-62.95843,-65.21977,-66.47613,-66.855316,-68.586136,-69.70809,-69.11015,-70.006874,-69.227844,-68.9642,-68.751366,-70.64615,-71.31818,-71.81211,-72.9201,-74.0817,-74.62279,-75.34258,-75.99759,-76.70989,-77.15882,-77.323044,-77.79853,-77.84954,-78.16135,-79.02106,-79.9843,-79.9925,-79.99807,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,14.460927,11.829598,11.573061,12.096291,12.069145,11.633998,11.296002,11.378169,11.579466,11.46063,10.684197,10.336801,10.1363735,10.415883,9.953256,9.2311,9.54433,9.704943,10.002747,10.97122,11.498945,10.319623,10.063432,10.871021,10.803625,9.752803,9.056762,8.72095,8.476179,7.953512,7.364263,6.8959846,6.696391,5.8127317,6.087975,5.8584714,3.672446,0.2632302,0.12574273,0.03237118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.18603907986084,4.423125639363124
-11.825268,-32.301487,-35.42242,-38.654552,-41.226944,-41.110577,-44.065636,-45.888485,-47.441788,-49.452377,-50.439487,-50.13474,-50.83647,-51.387558,-51.612064,-51.87806,-53.016323,-53.626,-54.41421,-54.89099,-55.11238,-54.874683,-53.555016,-55.580406,-57.180096,-56.60871,-57.529766,-58.438473,-58.824265,-60.83867,-61.031353,-62.012337,-63.27139,-62.168934,-61.924862,-63.013428,-70.4237,-79.749176,-79.82879,-79.84529,-79.85962,-79.87269,-79.88493,-79.89658,-79.90774,-79.9185,-79.928925,-79.93494,-79.93986,-79.94464,-79.94929,-79.9538,-79.95815,-79.96235,-79.9664,-79.97024,-79.97388,-79.97729,-79.98042,-79.98326,-79.98573,-79.9878,-79.9894,-79.99044,14.997456,11.432553,10.643114,10.093795,9.707485,9.43966,9.328909,9.280086,9.002755,8.968637,8.487821,8.287168,8.644381,8.671878,8.253972,8.350222,8.427849,8.125061,8.291975,8.470973,10.271694,10.249844,9.597382,10.017907,9.970105,9.831368,9.811844,9.910697,10.034695,10.05248,10.061061,9.264377,9.134734,8.978638,8.484258,8.886975,8.204907,2.1994467,1.9334934,1.7747074,1.639011,1.5176588,1.4065351,1.3037733,1.2086276,1.1206937,1.0400717,0.96496075,0.89204794,0.8210743,0.7521876,0.68535024,0.6206768,0.5583393,0.49847698,0.44142273,0.38743463,0.33692843,0.2903814,0.24835931,0.21154982,0.18080401,0.15716028,0.14189108,-28.387704594213,2.9549162900613744
-11.817995,-24.454475,-32.760216,-38.573948,-43.50637,-47.87194,-50.31106,-52.527145,-54.264454,-56.503323,-58.31119,-59.838287,-61.167027,-61.288994,-60.83729,-63.053047,-63.461544,-63.891426,-63.88028,-63.388084,-63.650753,-64.41951,-64.28086,-64.656654,-65.28701,-65.68048,-65.44999,-65.59997,-66.056015,-66.53138,-66.38148,-66.935234,-66.421425,-66.43825,-66.89385,-69.52416,-79.11621,-79.80478,-79.82437,-79.83786,-79.84948,-79.85993,-79.86953,-79.87848,-79.88683,-79.8947,-79.902084,-79.90903,-79.915535,-79.921646,-79.927345,-79.931854,-79.93431,-79.93658,-79.938644,-79.94053,-79.94224,-79.94376,-79.945114,-79.94627,-79.94725,-79.948044,-79.94863,-79.949,11.0875435,10.51401,10.401092,10.411794,9.713384,8.942986,8.555785,8.13375,7.298138,6.185388,5.6882834,5.371097,5.1845846,5.280652,5.330649,5.332914,5.3028245,5.579468,4.6684437,5.0023336,5.555943,6.1104503,5.4061036,5.2537937,5.160831,4.7686176,4.606478,4.6431437,4.3431435,3.9847083,3.8818417,3.8735378,3.8908672,4.366768,4.402633,3.8758876,3.1059148,2.2213943,2.024497,1.890673,1.7767324,1.6756591,1.5839618,1.4999212,1.4226873,1.351546,1.2860972,1.2260466,1.1712531,1.1213518,1.0763317,1.0357852,0.99844664,0.964053,0.9324963,0.9038019,0.87788266,0.85473526,0.83433235,0.81667495,0.80179596,0.7897905,0.7808088,0.77513295,-25.077792933906267,2.2231847815520283
-11.404656,-30.24924,-38.544144,-42.063026,-44.704617,-47.162464,-48.69662,-50.09215,-50.893887,-51.368168,-51.72284,-52.40849,-52.924515,-52.86444,-53.44323,-53.586514,-53.9287,-54.425583,-54.429134,-54.77952,-55.93041,-56.21504,-56.73219,-56.991173,-57.66927,-58.14081,-58.682144,-58.43243,-58.77683,-59.41211,-59.247883,-59.68822,-59.789143,-59.77323,-60.872177,-62.63633,-70.400696,-79.95497,-79.97621,-79.97849,-79.9805,-79.98233,-79.98403,-79.985634,-79.98715,-79.98859,-79.98996,-79.991264,-79.99249,-79.993675,-79.99478,-79.99582,-79.9968,-79.99772,-79.99856,-79.99934,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,9.03546,7.353558,6.380602,5.5356445,5.525012,5.5182652,5.190455,4.8006163,4.7035832,4.719367,4.6363935,4.6062174,4.6262255,4.305391,4.50688,4.58316,4.489003,4.6166325,4.4303946,4.722394,4.881976,4.77278,4.963439,4.916708,4.8156557,4.360808,4.7038927,4.697933,4.6913233,4.6167827,4.75348,4.5181556,4.6255274,4.4636226,4.1653895,4.4351044,4.341973,0.7469987,0.62172157,0.5620568,0.5096234,0.461836,0.4173248,0.37541676,0.33578506,0.29814783,0.26235786,0.22832477,0.19604218,0.16538414,0.13644771,0.10918773,0.083622545,0.059783366,0.03765414,0.017293759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.821557741063604,1.9702328770656492
-11.213449,-32.795063,-36.503204,-40.66568,-42.71577,-44.849457,-45.989254,-45.548176,-47.700943,-49.44314,-49.900677,-50.203148,-50.170452,-51.15217,-51.942047,-51.236176,-50.88334,-51.46495,-50.98113,-51.598843,-52.647366,-54.17216,-54.7903,-54.51572,-53.721085,-53.62955,-54.21542,-55.575745,-57.31209,-58.027584,-59.63351,-60.289944,-61.300514,-61.479443,-60.4788,-61.697315,-69.42357,-79.88694,-79.89821,-79.90591,-79.91254,-79.91849,-79.92396,-79.929054,-79.933815,-79.938286,-79.94249,-79.946434,-79.95014,-79.95362,-79.956856,-79.95987,-79.96266,-79.96523,-79.96759,-79.969734,-79.97167,-79.973404,-79.97493,-79.97625,-79.977356,-79.97825,-79.97893,-79.97935,15.80752,11.786937,11.086859,10.816695,9.550303,9.409818,8.909125,8.968311,8.465561,8.035496,7.695854,7.884165,7.788874,7.620055,7.4339633,7.524797,7.571323,7.31274,7.751359,7.6211977,8.323334,8.469922,7.590575,8.001963,8.273674,8.336726,8.154085,8.026786,8.159995,7.621174,8.304854,8.253237,7.8672514,7.116502,7.279115,7.2110186,6.2797093,1.6108115,1.4502836,1.3406129,1.2461954,1.1614056,1.0834225,1.0108484,0.9430049,0.87929535,0.81940687,0.76312417,0.7103568,0.6608557,0.6147084,0.57176363,0.5319792,0.49534285,0.4617326,0.4311809,0.40358442,0.37894526,0.35722294,0.33843184,0.32259706,0.3098256,0.30026835,0.29422578,-27.938675041476177,1.6594624140457548
-13.921393,-15.619207,-16.339489,-16.346283,-16.247374,-18.664724,-20.48473,-20.42265,-17.97485,-16.794369,-19.684761,-21.789185,-23.160112,-23.441107,-23.213392,-23.151375,-23.724073,-24.805128,-25.951927,-26.419312,-26.247736,-24.777302,-22.173174,-22.704773,-24.632423,-23.813278,-26.321259,-28.766344,-30.400127,-31.47293,-31.604301,-31.667702,-31.810307,-31.777363,-30.651579,-32.44913,-43.687817,-79.89529,-79.99584,-79.99674,-79.997314,-79.99807,-79.999,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,8.200853,8.61844,8.557063,9.372758,9.939762,9.497371,9.11387,9.14088,9.996858,10.490185,9.893902,9.29343,8.704605,8.578269,8.463219,8.510517,8.611813,8.317291,7.9651423,7.804452,8.078502,8.75154,9.603779,9.509927,8.982332,9.561898,8.691033,7.6774797,7.360662,7.2509966,7.1294813,7.1753507,7.176442,7.2654414,7.3693786,7.266025,6.7876263,0.60567063,0.09303949,0.07298094,0.06006169,0.043270882,0.022319367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.837872402816355,2.6549837159577083
-16.156645,-37.859283,-43.51076,-48.924843,-50.882233,-52.11632,-55.037003,-56.68734,-57.61319,-57.19418,-59.631413,-61.310333,-61.719936,-62.695564,-62.602524,-62.366734,-63.241383,-65.075424,-63.573666,-63.004826,-64.748726,-64.25233,-65.949524,-63.653343,-63.11847,-64.32271,-63.098957,-64.61742,-65.10093,-66.86499,-66.94777,-66.22976,-66.139694,-66.52592,-67.29306,-68.25917,-75.01526,-79.894196,-79.909546,-79.920074,-79.929245,-79.93757,-79.94528,-79.952515,-79.95931,-79.965744,-79.97157,-79.97446,-79.97717,-79.97973,-79.98213,-79.98439,-79.98648,-79.98843,-79.99021,-79.99185,-79.99335,-79.99468,-79.995865,-79.996895,-79.99776,-79.99847,-79.99899,-79.99933,14.626324,11.22373,10.06361,9.081026,8.285066,7.6918726,7.6639066,7.5696096,7.5381494,7.0072117,6.3780956,6.1075273,6.4865994,6.508739,7.2391715,7.332757,6.8082294,5.8915524,6.268063,6.667995,7.0259013,7.1319,7.469512,7.731307,8.713912,8.28941,8.266781,8.486905,7.425512,6.632881,6.330813,6.745705,6.5017676,5.9554396,5.991189,5.4359207,4.3536615,1.3225267,1.1449399,1.024637,0.9212563,0.8291684,0.7457011,0.6697535,0.6010636,0.53959286,0.4856668,0.4365093,0.39013898,0.3463619,0.30529273,0.2668417,0.23100166,0.19779395,0.16715896,0.1391474,0.11371479,0.0908905,0.07067718,0.053114895,0.03826549,0.026241977,0.01722857,0.011519382,-30.08498781021599,2.8130425967283306
-15.1928005,-36.32758,-43.779076,-49.312996,-52.86991,-55.920773,-57.466026,-59.125633,-60.004124,-61.01685,-61.24634,-61.797615,-61.860123,-62.06427,-62.558098,-62.663315,-63.359783,-63.80289,-64.66934,-64.95846,-64.95909,-65.49993,-65.744385,-66.12505,-66.22594,-66.53701,-66.98339,-67.47187,-67.548584,-68.07768,-69.280205,-69.41497,-69.53322,-69.79935,-70.48054,-72.17303,-78.51117,-79.96267,-79.9693,-79.97395,-79.97801,-79.98173,-79.98522,-79.98854,-79.99173,-79.99481,-79.997795,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,12.782322,10.125067,9.097626,8.708219,7.896686,7.812491,7.668264,7.15521,6.841472,6.6544123,6.5830507,6.313714,6.3467607,6.3683634,6.069082,6.2455244,5.897234,5.873571,5.792156,6.4633393,7.3128867,7.7821007,7.5128517,7.3387265,7.0607758,6.722185,6.6815505,6.699306,6.3722343,6.0858545,6.2178435,6.0294423,5.714236,5.620003,5.427694,5.16835,4.091196,0.73255426,0.602313,0.5111413,0.4314286,0.3584858,0.28998658,0.22475949,0.16219363,0.10178249,0.043243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.001295687223724,2.3851822692246287
-10.683775,-27.450615,-33.58431,-39.801563,-44.974724,-47.579636,-47.884274,-48.46832,-50.374264,-51.13178,-52.9624,-54.815914,-55.52676,-55.19589,-56.04381,-56.114044,-56.715946,-57.025684,-56.28208,-53.415478,-52.23106,-54.622272,-57.191643,-57.533203,-57.727535,-58.57519,-60.234478,-60.760067,-61.608204,-61.784634,-62.029873,-62.4043,-62.44353,-63.144135,-63.21528,-64.84873,-73.07812,-79.885994,-79.89867,-79.90747,-79.91512,-79.92209,-79.92863,-79.934845,-79.9408,-79.94655,-79.95212,-79.95752,-79.96277,-79.96741,-79.96988,-79.9723,-79.97462,-79.97687,-79.97902,-79.98107,-79.98302,-79.98484,-79.9865,-79.98803,-79.98935,-79.99045,-79.9913,-79.99186,11.678724,9.169225,8.349771,7.4064813,6.505738,6.135854,6.9533315,7.0723543,6.379062,6.166576,5.7460737,5.36823,5.3341537,5.750263,5.4769716,5.586146,5.5794234,5.5571256,6.180024,7.682204,8.080191,7.5991645,6.4765244,6.1005216,6.004186,5.481815,4.914664,4.9106803,4.70361,4.4725614,4.6192555,4.1125813,4.0661526,4.139425,4.212532,3.9483414,3.7992883,1.7040803,1.5302706,1.4107145,1.3078777,1.2151713,1.1294512,1.0492212,0.9737991,0.90271884,0.835872,0.77334523,0.71544874,0.662378,0.61197937,0.56308097,0.51576406,0.4701594,0.42637122,0.38463607,0.34514013,0.30819497,0.27414066,0.24339479,0.21647607,0.19399005,0.17668462,0.16552532,-24.605346828786377,1.592645990165248
-11.027262,-30.105612,-38.577057,-44.43854,-48.777134,-51.38194,-54.712475,-56.814514,-57.239212,-57.88924,-60.63425,-62.998512,-63.972874,-64.35492,-65.29206,-66.89972,-69.412964,-70.75934,-71.81839,-72.35965,-73.50346,-73.21292,-73.71479,-74.79995,-75.57865,-75.75264,-76.32307,-76.69266,-77.3234,-77.71195,-77.624306,-78.005165,-78.19041,-78.448746,-78.86879,-79.255264,-79.73733,-79.965775,-79.97182,-79.97609,-79.97988,-79.98337,-79.98662,-79.9897,-79.99262,-79.9954,-79.99804,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,9.524823,6.959563,6.6707344,7.0968165,6.725128,6.8543277,7.394205,7.8256917,7.520714,8.671882,8.070356,6.581762,5.9215946,6.116416,6.2186875,5.9577146,5.790299,5.432962,4.96052,4.7052565,5.50368,5.7784076,5.695092,5.2980347,5.323939,5.4397216,5.456646,4.971419,4.8219395,4.6301193,4.8124595,4.5509615,4.3790894,4.2490616,3.679713,3.2234173,1.9024422,0.6420946,0.5288148,0.4485736,0.3773847,0.31209493,0.2510029,0.19328055,0.13854018,0.086431496,0.03678174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.57462026941562,1.7476821289443873
